tick,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24
3284,107.39381388413734,77.21402660601274,91.26765243709897,112.34624559040607,112.61466774375567,108.87510662743178,145.99106842383335,134.72533443764746,94.78065591430011,91.82273174845317,104.55481837213645,142.81696481295734,99.95169123996925,117.8865694432322,66.88365131906613,100.95832446863832,97.63778729370638,108.40674493616453,92.16265639092146,101.4435934508285,80.89660939980469,119.38821650614867,150.68592681375253,70.15376340737053,112.37722734266681
3285,107.33511411202025,77.39278229052955,91.17666596576503,112.74126319584283,112.3708813113985,108.5347483635059,146.2396973472562,134.76390515877142,94.89228646479282,91.52609906781035,104.76403363130683,143.04096659921507,100.13889465613721,117.46433048127878,66.86205406981365,101.0866757875099,97.39279723180086,108.22727409087706,92.30144839705109,101.22447620609137,80.74520165280128,118.67116556969947,149.8941278225541,70.09182298216406,112.0624000525853
3286,106.99511183864593,77.28809660563951,90.89082070781863,112.56996126094482,111.95447884809124,108.40299274070216,145.63039975152734,134.31724780126783,94.8884567187235,91.46257711609032,104.12764421699436,143.0993647332887,99.63056950759568,117.45124130225932,67.13366331581332,100.9001116231939,96.10637845522628,108.01173059830616,92.23481284145113,100.69047160749578,80.11359375058537,118.69656908110268,150.00627483108488,69.89832916568855,112.12074803236686
3287,107.17082646936954,77.63600297192176,90.94661830286941,112.93147520272898,111.72100788225262,108.62688331266187,146.16980311263956,134.3429655032477,95.21949665939339,91.29988507652715,103.86955345484405,142.36196945072538,100.13722032525837,117.48854088172264,67.35893629274325,101.05656321653576,96.0385974018575,108.05340704851682,92.74209276118712,101.08111058564839,79.86084841114173,119.09194125394706,150.62760131611145,69.37843438922006,112.36259693237368
3288,106.55976720517876,77.62438259236419,91.08012719010297,112.30069205909619,111.74549084378197,108.68901350243074,146.29543349087587,134.41751659334884,95.01240811760609,91.11005322884773,103.78321316380533,142.6103246908585,99.93568310558076,117.20929472593438,67.45681782347935,101.07018383242686,96.32114974960065,108.26147261355925,92.0867318195676,101.30851367094027,80.30248467152475,119.34210350465429,151.1674982527858,69.27518366911167,112.46337785503589
3289,106.99391828601236,77.87096258114295,91.64756666877767,112.6740279915755,112.1571784580813,109.03715860339284,147.00592335452356,134.96960393259312,95.38785248019792,91.52186706747389,103.76667429617902,143.40022146522372,100.45494449986599,117.06425718595048,67.64123322699149,101.41201812030141,96.37533321201802,108.93104984091816,92.0672774698311,102.3252888109174,81.0214478660824,120.2045608862139,151.68859294362014,69.50168432302944,112.85480018009946
3290,107.22747069681164,77.78983071314737,91.79895038202042,112.63510485896538,112.27690851567286,108.81611296714573,147.3739871240073,135.10547537353858,95.34576500626227,91.5936163507111,104.21654201584616,142.86336336660327,100.32496363767571,117.32565916517483,67.96813032237901,101.46209360650393,96.09112757296697,108.94753810293192,91.92127532227089,102.37721487153999,80.4623395300487,120.46543509574789,151.10045121115073,69.77099921648409,112.95858694206736
3291,106.55071741887595,77.66079511293178,91.72142709483377,112.53520699650987,112.71737972699867,108.93750885203522,146.9747721571601,135.27652115292457,95.37176116353706,91.43023649767369,103.75248198242566,142.90017830838275,100.26068645244548,116.73682883067626,67.51981301562964,101.4829706993501,95.72533562408033,109.00579373881891,91.89888331706739,102.34422100487652,80.02514519060122,120.50142466405597,151.92603898313422,69.7589470331533,113.06774214008544
3292,106.10072779148543,77.37844453629639,91.38763727641825,112.31313975846649,113.10988496529822,109.17884904555613,146.86061288280465,135.18717506681776,95.30122637640412,91.26590786995837,103.35906305516886,143.09428991834005,100.55982513192016,116.52397773459737,67.42531239264241,101.73092699048368,95.82973432995796,109.49651957236588,91.7719302769365,102.29470922093267,79.89973807656408,120.07733320283651,151.4215994791291,69.53708387761228,112.15359932118662
3293,106.4541337636711,77.41512864430409,91.6677818245267,111.64663694763597,113.27697630200612,108.76193064494593,146.85541846178774,134.74000785486837,95.26411581868553,91.2475189015272,103.5157232729473,143.4737656034385,100.06278397863319,116.22880513972778,67.28051341248802,101.66869550845091,95.62055147297937,109.62148228758006,91.60192743717045,102.2628277255212,79.98431784410288,120.77330870892797,151.27956681981885,69.39039975988094,112.42762650631204
3294,106.23783646830624,77.34352796912039,91.81874216860828,111.92088685058225,113.41239857539138,108.40615788273543,147.2583352960336,134.60647391763808,95.26827365851183,91.57033968091963,103.64363189379587,143.39621994124258,99.86029838747733,115.62545288814455,67.17080431896656,101.81564345653233,95.53886231522922,109.9828412271107,91.54152055797081,102.12084094923115,79.89284631348413,120.98918697105769,151.52630337888783,69.36296431046203,112.66896699612666
3295,106.17234317005921,77.17538518467009,91.81942684094575,112.13557339648662,113.98008137818479,109.32205175455329,148.18297190630463,134.61019507973455,95.51684262083873,91.93923541222878,103.78533094003578,144.1007754332213,99.7127868612348,116.33572265814166,66.99465260578938,101.89925263779583,95.66967380691223,110.1328020528974,91.47942508811707,101.69560971473011,79.89281886614665,121.27675265671479,152.59410328912966,69.78505098943765,112.99830679551823
3296,106.78373791342747,77.18477484182391,91.6505997136534,112.30853866911322,114.50406058217004,109.48462806917685,148.3219062293598,134.76533666299298,95.89462134761133,91.75293097571446,103.90455622117078,144.39316397433166,99.87170634444642,115.66632190117072,67.04197672055473,102.19777471381686,95.56327283442953,110.02704681000009,91.52929567206549,101.9134659676121,79.51552236704755,121.37237853635136,152.72367688377616,69.66785433256746,112.90877166226464
3297,106.79216704458719,77.4006286530817,91.4993361015119,111.78934785268517,114.19350739149716,109.46271499777525,148.42022822839112,134.29035555814133,95.6081302325932,91.83275632114169,103.9715451859022,144.41912048964252,99.67200187117369,115.36729558417053,66.93975584444291,102.09236518606188,95.51960767232748,109.71689204856816,91.78470906990572,101.5507167350288,79.50099946415476,121.25361881415039,152.65950744556653,69.50727684590449,112.69297398008217
3298,106.98292811775126,77.42247320300375,91.62151435765036,111.15909490497634,113.78096167384673,109.60030362884983,148.27556132113114,134.42627483849515,95.66741419615713,91.5872997753412,104.01201211960405,143.56261279316675,99.51024914333574,115.17075741838632,66.75559990611147,102.02228288800777,95.0661300127855,109.56736373733919,91.92359818737505,101.82789562551811,79.5250601415136,121.18620005022373,152.61526667001343,69.38960081892809,112.66347569769238
3299,107.05735017444789,77.37554153572133,91.59758838423643,111.8274264067043,113.58794005469409,108.79812593304864,148.5877516749802,134.60592918625434,95.25856411800126,91.42241225014794,103.85285616639426,143.23459203293044,99.26232805062689,114.87401937962198,66.43046361313094,101.92554587137599,94.92056846711455,109.36562362369281,91.423969807836,101.83364309366362,79.56570468351276,120.72461532279995,152.45986627424196,69.35394254741871,112.67317487340942
3300,107.18753324458314,77.12543597853674,91.53350946676892,111.417744013206,113.77590918066554,109.21688934996406,148.7245040681187,133.37660284799466,95.46374306096857,91.56250182635506,103.60342602723698,143.33158288833812,99.29512437177301,114.82010660463978,66.57372646803483,101.94749308718517,94.15385349529916,109.38411912481084,90.84389832704461,101.63542310182521,79.47697025547447,120.25836736669481,152.43217753708277,69.26579534836411,112.77519229663733
3301,106.8703996785354,77.12463542547034,91.3765403616391,111.22417157328242,113.38022879617336,109.36542017113608,149.09721010131318,133.12237590944346,95.69247593299093,91.51489885777576,103.76999332446734,143.25210540246664,99.16135583199095,115.12944611676416,66.52223222340105,101.89879808985616,94.07124278195487,109.58222591679404,90.65871217999627,101.41607620355607,79.43808097659385,120.00572214601661,152.69403272947326,69.20852451003883,112.73084905387365
3302,106.44962803517839,77.19273318104412,91.09272396933578,111.16362117260422,112.57648200233099,109.42993025056197,150.73203797327758,133.05026866839657,95.75711772696377,91.17175201249131,104.46941035820727,143.1343033756356,99.38900912412622,116.01920176485244,66.28854197249908,101.87923870173513,94.18375179876377,109.68550830317827,90.56430317953816,100.7062840605018,78.95272824699472,119.3233175201012,151.86261639291652,69.3869019687654,112.8077758689406
3303,106.31297591968959,77.17637284855564,91.28478918445866,110.99887561579172,112.60275938883964,109.01014114112537,150.78924860676034,133.16031756082631,96.07120233050203,91.10360579254025,104.66190242886067,142.9487090616233,99.5377715916614,115.6389652288133,66.09888840284893,101.98309194745599,94.37700864740388,109.94929436195798,90.3228247407917,100.31028580252365,79.28864624610077,120.31859719830958,152.2264032884905,69.28289496345725,113.40595211539005
3304,106.21528168507699,77.10413316346833,91.53882390175146,110.96425780887502,112.73307911563609,108.97315097333927,150.97028193043332,132.99513163769288,95.89864902061174,91.36193474880473,104.86192910622029,143.71625039676454,99.50129371287336,115.84847338496654,66.16996418203347,101.84707976984818,94.3071074553078,110.14490035899853,90.47992156534113,100.64413811331488,79.0315066848323,120.27209898664009,152.59440122318537,69.25329053141657,113.60837906237938
3305,106.16995764671393,77.02979894456467,91.349124719322,110.58111171100971,113.29372747132341,108.74177446644276,150.49039623851638,132.53729701688192,95.96180973465734,91.4118623877982,104.85352878889083,143.76147673057497,99.85013265696526,115.8393606195973,66.00023052735258,101.44984876341354,94.0350002128405,110.10759229335626,90.7074384059009,100.71574569609773,79.2905437716245,120.04389500956057,152.25417562030538,69.34611219480047,113.84110782412826
3306,105.7597267939389,77.16476087783076,91.22798795087004,109.9336860271769,113.22606358458401,108.79302674838407,150.66678414280565,131.92638724643936,95.90675047329994,91.53547269028573,104.61813347576698,142.50340626966596,99.88389074311183,115.80392733271113,66.67590765655403,101.21387472545048,93.74396994911528,110.04478490427219,90.70387488776501,100.58104183731542,79.12882182918005,120.04402714783248,151.95003554996015,69.41094279003303,113.85069392486231
3307,105.70275661038094,77.15757187134886,91.05679274798939,109.8287816798853,113.1256690098593,108.64508139916816,150.0361516833095,131.73212449207895,95.81468545906588,91.06401185128308,104.42277150792077,142.37874938462983,100.82574566973648,116.67094244021271,66.48834384875421,101.33304316640424,93.69371347517142,109.87314643637842,90.5249834849073,100.4316738019394,79.05759223199013,119.80659796319472,151.4778856465591,68.96612249854539,113.41735619548679
3308,106.38544344413128,77.0809874410796,90.89315804935036,110.48373437817536,113.04840806142639,108.10217345800123,149.79479651164502,131.88548655119536,96.0070377379458,91.24460010624757,104.62520178341792,143.00701268147296,100.99330009370533,116.24177013290644,66.2153146548859,101.45022370885351,93.09717580431172,110.14906620711807,91.40872666745804,100.48558252789981,78.83831818714899,119.9728321924857,151.75866281479296,68.96978598299972,114.00512300600631
3309,106.54917222186614,77.0920771451371,90.80081239906423,110.70772447927648,113.19558060818632,107.84924178382735,150.7643927584327,131.62322646952362,96.09321188686319,90.82819117202581,104.6775376787544,142.56162175547234,101.02517015852247,116.49512932833413,66.29853849416804,101.36908378097945,93.20293082730983,109.76115092149466,91.55503971675056,100.02529540165304,78.8365206021198,119.24882920254774,151.48355502202398,68.76166797489157,113.44339619378255
3310,106.52919486084441,77.15683103961048,90.92880882209279,110.5714705795263,113.44560699984783,107.76233321775815,150.5931837155936,131.5452435242819,96.06988191471122,90.99532572551372,104.67227126546275,142.22411006734578,100.65647349193235,116.71025571121665,66.49984876833709,101.40759944457966,93.23196802968513,109.86962401515774,91.42637454102069,100.68979300234764,78.88274572901649,119.14982729560089,152.07170852441303,68.82164120224014,113.45788833648295
3311,106.8003336782698,76.78067300026194,90.82282468788972,110.24150735430578,113.77954087770566,107.8325683838066,150.93433404129982,131.59304738184647,95.9585408979656,90.54934572698434,104.48735903033615,142.46118234032727,100.45932417850082,116.96775280990646,66.95595526388742,101.29405956610401,93.16348928451421,109.98546258793387,91.29267481750723,100.30440526539876,79.25074256410507,119.51794028208292,152.21497195850463,68.8505803945902,113.61297656310617
3312,106.64915430035748,76.62107458986884,90.82871309949125,110.16332632905062,113.91209604419038,108.01398155577591,151.2192619849665,131.29170603143163,96.17574248082026,90.36602082270028,104.53550050649099,143.16650199398953,100.40375127114964,116.33711439085377,66.99876486157333,101.00063381970328,93.42863992763341,110.28880662683812,91.48554219606842,99.85149584671085,79.37979149876118,119.2491010477489,151.87556419302035,68.79662482853537,113.89619049604384
